LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,HouseAgeAtSale,RemodelAgeAtSale,GarageAgeAtSale,TotalSquareFeet,TotalBathrooms,TotalPorchArea,HasGarage,HasBasement,HasFireplace,HasPool,QualityConditionInteraction,Log1p_GrLivArea,Log1p_LotArea,MSSubClass_120,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Rare,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MSZoning_Rare,Street_Pave,Street_Rare,Alley_Grvl,Alley_NA,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_Rare,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_Rare,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Rare,LandSlope_Gtl,LandSlope_Mod,LandSlope_Rare,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Rare,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd_Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd_Sdng,Exterior2nd_Wd_Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_GasA,Heating_GasW,Heating_Rare,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_Rare,Electrical_SBrkr,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Rare,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_NA,GarageType_Rare,GarageFinish_Fin,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,MiscFeature_NA,MiscFeature_Rare,MiscFeature_Shed,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare,SaleSeason_Fall,SaleSeason_Spring,SaleSeason_Summer,SaleSeason_Winter
-0.03922313577969881,0.7073355125807166,0.6514792433257054,-0.5171998069472914,0.554182634398277,0.2003188011483427,0.13772596402577242,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,1.6830131887146567,1.164711511770584,1.362805919261113,-0.2771893128259568,-0.2886528311122454,-1.0758968112102991,0.22704229791950117,0.891179439754874,0.0449554881732055,1.2260160076234996,-0.12024172373467248,1.0904760703081866,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.7710908429952241,0.29676325272497744,0.6004949339126351,1.201297939094239,0.39230633186917974,0.31172464418307205,-0.088803603534519,0.26254202292023265,0.2656180542458805,-0.2733092681203396,0.12591433351040124,-0.3593249004055313,-0.11633928614822256,2.492702481156071,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,-0.859110400351873,-0.6144386220786311,-0.5802932033536916,-0.23994241036854788,-0.4259667185257446,0.7936756849284233,1.6422558364561788,1.159391765199398,0.24235968331928112,0.16124951311981517,0.9466276438515285,-0.06940906799467834,0.12321603475627442,1.1037727250060394,0.9261064601000664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.23325479398252483,-0.329631647372473,-0.07183611428306244,1.280685236250437,-0.24071521280445698,-1.0110192110972411,0.8683419398865685,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,0.10180388657604762,-0.259077609511905,0.7530790644488689,-0.2771893128259568,-0.2886528311122454,-0.5936860911130754,0.07882829619593051,0.891179439754874,-0.18275518087837875,-0.7951632272572445,-0.12024172373467248,-0.8308734973548206,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.7710908429952241,-0.31868326571034533,-0.9512264882332893,-1.0083335457279203,-0.6081604708015741,0.31172464418307205,0.14513465412561183,0.26254202292023265,1.6555906678623153,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,2.0216808878119394,-0.08768781151769862,0.25089064789037013,0.1387774889497933,0.2464320863578519,1.0201867951641137,0.6146453707714695,-0.4663175781787931,-0.26825692946096913,-0.8281630294754504,0.24235968331928112,0.16124951311981517,-1.056381573573445,-0.06940906799467834,0.8827262128076149,-0.8204506430101571,-0.178302023096796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.1300491123671067,-0.7784074251343539,-0.7951514718918303,0.38174271465157283,-1.5324242145088998,-1.689368497954768,-0.5707501337786359,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,0.10180388657604762,-0.259077609511905,0.05342846486215696,-0.2771893128259568,-0.2886528311122454,-0.3876711825269375,-0.4410608175421328,-1.1939519417228759,-0.7727328234211197,-0.7951632272572445,-0.12024172373467248,-1.2824896843931357,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,-0.7710908429952241,-0.934129784145668,-0.9512264882332893,-1.0083335457279203,0.05881739764559511,-2.365439947036252,-2.2129629830885067,-3.8888444766848895,-3.904299786603424,-0.7521758378613592,-0.704483250333654,1.2119157959673281,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,-0.859110400351873,0.1387774889497933,1.5361235383078597,1.6987179058355468,-0.05134636637874752,-1.0214450448231318,-0.26825692946096913,0.08478079965749434,-4.126098806139365,0.16124951311981517,-1.056381573573445,-0.06940906799467834,-0.41929123528039736,-1.5291267261327404,-0.9485060305062522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.5965587003321563,0.03841197989256153,-0.07183611428306244,-0.5171998069472914,1.2497182507006692,1.1693892109448099,-0.5707501337786359,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-1.4794054155625613,1.164711511770584,-0.8940607483712586,-0.2771893128259568,-0.2886528311122454,1.3781708910685297,0.3524541455317533,0.891179439754874,0.12775936782832706,-0.7951632272572445,-0.12024172373467248,-0.5931807673346547,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.7359943387625092,-0.31868326571034533,-0.9512264882332893,-1.0083335457279203,1.2677147842060894,0.31172464418307205,-0.060731012615303295,0.26254202292023265,0.2656180542458805,0.04593511170700675,-0.3723242167960319,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,-1.2291107497659541,1.6452097110066422,-1.1755354119460029,-1.0638730447552882,-1.1752074228197387,-0.1741452273133516,-0.26825692946096913,-0.6189467352991506,0.24235968331928112,0.16124951311981517,-1.056381573573445,-0.06940906799467834,-0.41929123528039736,-0.5049026174110519,0.2867750832907976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.097015829101413,-0.2634855576796788,0.6514792433257054,-0.5171998069472914,1.2497182507006692,1.1693892109448099,-0.5707501337786359,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,0.10180388657604762,1.164711511770584,0.8298432368173169,-0.2771893128259568,-0.2886528311122454,-1.1075914125312434,-0.3589730627413859,0.891179439754874,-0.5967745791539865,1.3130962921194955,-0.12024172373467248,0.6745137927728965,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.7359943387625092,0.29676325272497744,0.6004949339126351,0.6488900678886992,1.2677147842060894,0.31172464418307205,0.800161775573978,0.26254202292023265,0.2656180542458805,0.5886505574134956,0.9261156415783091,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,0.25089064789037013,0.8919935999782177,-1.2086044235344646,-1.1123395526603905,-1.2168319063916273,0.22515698553608507,1.6422558364561788,0.19889877829911243,0.24235968331928112,0.16124951311981517,0.9466276438515285,-0.06940906799467834,0.12321603475627442,0.7785772565292615,-0.0863100354340427,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.2199608314160013,0.5723296474641416,-0.7951514718918303,-0.5171998069472914,0.7860278398324076,0.4910399240872828,-0.5707501337786359,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,0.10180388657604762,0.6901151380097543,0.5973574576443029,-0.2771893128259568,-0.2886528311122454,-0.6638669940380234,-0.15375367573951884,0.891179439754874,-0.4466925472790787,-0.7951632272572445,-0.12024172373467248,-1.0329123178719617,-0.8199643654586394,3.948809348331338,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.7710908429952241,-0.934129784145668,-0.9512264882332893,-1.0083335457279203,0.7257952660927643,0.31172464418307205,0.4820057451562002,0.26254202292023265,0.2656180542458805,1.0355926891717806,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,0.25089064789037013,-1.3676547331070554,-0.8448452960613855,-0.5792079657042645,-0.8005870706727416,-0.7146640764144183,-0.9050945181000184,-0.8281630294754504,0.24235968331928112,0.16124951311981517,-1.056381573573445,-0.06940906799467834,-0.9617985053170691,-1.1172074251415292,0.8125565448861529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.03922313577969881,0.11982255182215444,-0.07183611428306244,1.280685236250437,0.18985445443035723,-0.3811234447295376,0.2761002018781959,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,0.10180388657604762,1.164711511770584,-0.14396512122813793,-0.2771893128259568,-0.2886528311122454,-0.5801026905469564,-0.8400985144902077,0.891179439754874,-1.2255665402850657,0.8158220359186774,-0.12024172373467248,-0.236641672304406,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.7710908429952241,-0.31868326571034533,-0.9512264882332893,-1.0083335457279203,-0.06624095268824912,-1.02685765142659,-0.8140122022809245,0.26254202292023265,0.2656180542458805,-0.7521758378613592,-0.16095028636299968,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,2.0216808878119394,0.8196560661262992,-1.2291107497659541,1.6452097110066422,-0.11732704111522722,0.48705520820798764,0.1567760514806953,-0.5917082120918784,-0.9050945181000184,-0.4858090935505961,0.24235968331928112,0.16124951311981517,-1.056381573573445,-0.06940906799467834,0.8827262128076149,-0.08577987985194294,0.37647167963604977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0.097015829101413,-0.03095661160577909,-0.7951514718918303,0.38174271465157283,-0.47256041823858774,0.5394934445771061,-0.21651208487643173,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,0.10180388657604762,0.21551876424892463,-0.1834438384461969,-0.2771893128259568,-0.2886528311122454,0.32319344709995573,0.028663557151029678,-1.1939519417228759,0.1898622775696682,-0.7951632272572445,-0.12024172373467248,-0.5456422213306216,-0.8199643654586394,3.948809348331338,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,0.7359943387625092,-0.31868326571034533,0.6004949339126351,0.09648219668315931,-0.8999632882472106,-1.02685765142659,-0.12155495960693731,0.26254202292023265,0.2656180542458805,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,2.0216808878119394,-0.08768781151769862,-0.489110050937792,-1.3676547331070554,0.4117771443001606,-0.6276744736093668,0.8227677886309123,-0.31779663315552703,-0.9050945181000184,-0.8281630294754504,0.24235968331928112,0.16124951311981517,0.9466276438515285,-0.06940906799467834,-0.41929123528039736,-0.4455540699805402,0.20702365507626286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-0.22087508895451458,-0.2957105757351427,0.6514792433257054,-0.5171998069472914,1.084114532533433,0.927121608495693,0.9015517569711501,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-1.4794054155625613,1.164711511770584,1.1018077332083898,-0.2771893128259568,-0.2886528311122454,-0.17486457365774016,0.8632223976252892,0.891179439754874,0.7073865254141779,-0.7951632272572445,-0.12024172373467248,-0.14948767129701185,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.7359943387625092,0.9122097711603002,-0.9512264882332893,-1.0083335457279203,1.059284200316349,0.31172464418307205,0.05155935106155949,0.26254202292023265,0.2656180542458805,0.3571983820386695,0.7751342626975717,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,-0.859110400351873,0.1387774889497933,-1.0763283771806176,-0.918473521039981,-1.050333972104073,0.37124316096880583,1.0054182478171294,0.1038004627644307,0.24235968331928112,0.16124951311981517,-1.056381573573445,-0.06940906799467834,0.12321603475627442,0.008420419561008967,-0.13059618175153145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-0.5841789953041461,-0.04876517421537754,-1.518466829500598,-1.4161423285461556,-1.5324242145088998,-1.689368497954768,-0.5707501337786359,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,0.10180388657604762,-1.2082703570335642,-0.9730181828073765,-0.2771893128259568,-0.2886528311122454,0.2688598448354798,-0.8469391607236032,-2.236517632461751,-0.9124643703391374,0.3918785456092243,-0.12024172373467248,-0.36341112831516115,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.7710908429952241,0.9122097711603002,-0.9512264882332893,-1.0083335457279203,-1.608627273472328,-1.02685765142659,-1.2304223009159574,0.26254202292023265,0.2656180542458805,-0.7521758378613592,1.892396466415028,0.6227005348275059,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,0.9908913467185322,-1.3676547331070554,1.4699855151309362,1.601784890025342,1.530384009353018,-0.6732729933751475,-1.5419321067390677,1.3781178909291658,0.24235968331928112,0.16124951311981517,-1.056381573573445,-0.06940906799467834,-1.9383115913830784,-0.22824972280809314,0.18602385916632605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.03922313577969881,0.9271440567906174,0.6514792433257054,3.0785702794481655,-1.0687338036406382,1.0240286494753397,1.1561603546196093,1.052302192339342,2.6114290100150592,-0.5581525915794754,0.11788424330394175,0.10180388657604762,0.21551876424892463,-0.22511581773192585,-0.2771893128259568,-0.2886528311122454,-0.24957327677139457,-0.5915550346768352,0.891179439754874,-0.06631222511336407,1.0770628894066647,-0.12024172373467248,0.8765526132900374,-0.8199643654586394,3.948809348331338,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.7359943387625092,0.9122097711603002,2.1522163560585597,0.6488900678886992,-1.650313390250276,0.31172464418307205,-0.19641520205817917,0.26254202292023265,0.2656180542458805,-0.7521758378613592,1.09219515834712,2.095738687677062,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,-0.489110050937792,0.1387774889497933,1.0731573760693953,-1.0154065368501857,1.6552574600686838,0.22515698553608507,-0.26825692946096913,1.7299816584074883,0.24235968331928112,0.16124951311981517,0.9466276438515285,-0.06940906799467834,3.1612567469616364,0.9408920762857278,1.0981612316754834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-1.2199608314160013,-1.218363724270529,0.6514792433257054,-0.5171998069472914,1.1172352761668802,1.0240286494753397,-0.48219062155308484,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,0.10180388657604762,1.164711511770584,-0.9379259897246575,-0.2771893128259568,-0.2886528311122454,1.504949296352307,0.4345419003325001,0.891179439754874,0.2209137324403388,-0.7951632272572445,-0.12024172373467248,-0.521872948328605,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,0.7359943387625092,-0.934129784145668,-0.9512264882332893,-1.0083335457279203,1.100970317094297,0.31172464418307205,-0.16366384598576086,0.26254202292023265,0.2656180542458805,0.10978398767247603,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.06623607296600859,-0.46986730819714734,-0.08768781151769862,-1.2291107497659541,-1.3676547331070554,-1.1755354119460029,-1.1123395526603905,-1.1752074228197387,-0.08649352205371917,-0.26825692946096913,-0.8281630294754504,0.24235968331928112,0.16124951311981517,-1.056381573573445,-0.06940906799467834,0.12321603475627442,-0.41631022054522626,-2.1862229179593418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
